0.0 1.3114913599565625e-09
0.27369456916169504 171819.8106384047
0.5473891383233901 168211.73224021404
0.8210837074850852 163899.68260327892
1.0947782766467802 157350.91385263752
1.3684728458084752 149394.89390877867
1.6421674149701704 141151.84063205813
1.9158619841318654 131258.11450106656
2.1895565532935604 120742.83427045998
2.4632511224552553 109546.4280774177
2.7369456916169503 99170.3139927052
3.0106402607786453 90142.98460684912
3.2843348299403408 83400.82641419547
3.5580293991020358 75583.08914442532
3.8317239682637307 69569.0904623018
4.105418537425425 70023.9815849487
4.379113106587121 68844.85487077651
4.652807675748816 69766.78578747198
4.926502244910511 67732.35775625109
5.200196814072206 70845.27575241923
5.473891383233901 72857.04297334203
5.747585952395596 73297.11190076062
6.021280521557291 71417.97105514111
6.294975090718986 70433.96540526132
6.5686696598806815 66479.73645612005
6.842364229042376 61462.250604046756
7.1160587982040715 56658.51639898063
7.389753367365766 51239.00514803776
7.6634479365274615 45455.74421760687
7.937142505689156 37916.819572251086
8.21083707485085 31386.729696152506
8.484531644012547 25506.24768297277
8.758226213174241 22041.479243504422
9.031920782335936 19114.933484788657
9.305615351497632 19375.2778298542
9.579309920659327 19304.126689665667
9.853004489821021 26480.304185092646
10.126699058982716 29192.695713872356
10.400393628144412 33004.5795650127
10.674088197306107 37959.623105701314
10.947782766467801 41368.85001794588
11.221477335629498 42979.89274361042
11.495171904791192 44887.87121407141
11.768866473952887 45124.68434245591
12.042561043114581 43226.97451176896
12.316255612276278 43058.3783580826
12.589950181437972 40719.73241291833
12.863644750599667 41144.75630353417
13.137339319761363 38551.6296059897
13.411033888923058 37012.31582676405
13.684728458084752 36563.18289811174
13.958423027246447 35229.50160390952
14.232117596408143 31638.730079060137
14.505812165569838 33491.518990978235
14.779506734731532 30386.598558304995
15.053201303893227 30690.01944949265
15.326895873054923 30167.008544363693
15.600590442216618 25833.453917058323
15.874285011378312 24913.375880624764
16.147979580540007 29606.955057856092
16.4216741497017 23917.78979304203
16.6953687188634 21595.11506756075
16.969063288025094 20774.26954621171
17.24275785718679 18040.69253626788
17.516452426348483 18572.9083240368
17.790146995510177 16608.382394917197
18.063841564671872 17770.17330734352
18.337536133833567 18302.576382698044
18.611230702995265 14564.28133521705
18.88492527215696 18405.4529473092
19.158619841318654 19986.833360125118
19.43231441048035 19730.37975732123
19.706008979642043 20198.18457837708
19.979703548803737 20789.042163698505
20.253398117965432 21092.245937531687
20.52709268712713 21085.154300109083
20.800787256288825 21035.479654952895
21.07448182545052 19488.932986227937
21.348176394612214 18708.1233658737
21.621870963773908 15499.293945493266
21.895565532935603 14336.33780697332
22.169260102097297 14250.93418605342
22.442954671258995 11412.807569614852
22.71664924042069 9859.960301856749
22.990343809582384 8614.731199315933
23.26403837874408 5295.184976283056
23.537732947905774 6502.057040143738
23.811427517067468 3010.847938814868
24.085122086229163 3236.093982127767
24.35881665539086 3262.499442081651
24.632511224552555 4550.725142130887
24.90620579371425 5231.023589627851
25.179900362875944 6515.02063913881
25.45359493203764 6653.720448830016
25.727289501199333 10179.620089268861
26.000984070361028 4407.129047408367
26.274678639522726 5972.126560810952
26.54837320868442 5880.323193713358
26.822067777846115 9484.290104173178
27.09576234700781 9381.307867015135
27.369456916169504 13003.699570205034
27.6431514853312 13532.363343601846
27.916846054492893 10675.918388683085
28.190540623654588 11242.702209079485
28.464235192816286 13100.62541976477
28.73792976197798 11024.302747318752
29.011624331139675 12938.075835375485
